2020-07-13 19:11:18.582331|4.00|4.00|1.67|2.75|3.53|
2020-07-13 19:11:19.361916|4.00|4.00|1.65|2.75|1.96|
2020-07-13 19:11:20.141055|4.00|4.00|1.64|1.18|3.53|
2020-07-13 19:11:20.920379|4.00|4.00|1.66|3.53|1.57|
2020-07-13 19:11:21.699902|4.00|4.00|1.65|3.53|0.39|
2020-07-13 19:11:22.479013|4.00|4.00|1.64|1.96|3.53|
2020-07-13 19:11:23.258354|4.00|4.00|1.64|3.14|1.18|
2020-07-13 19:11:24.037898|4.00|4.00|1.65|0.00|3.53|
2020-07-13 19:11:24.817468|4.00|4.00|1.68|0.00|2.75|
2020-07-13 19:11:25.596961|4.00|4.00|1.65|2.35|3.14|
2020-07-13 19:11:26.376148|4.00|4.00|1.63|1.18|3.14|
2020-07-13 19:11:27.155555|4.00|4.00|1.66|2.35|0.39|
2020-07-13 19:11:27.934971|4.00|4.00|1.63|3.53|2.35|
2020-07-13 19:11:28.714128|4.00|4.00|1.65|2.75|3.14|
2020-07-13 19:11:29.493671|4.00|4.00|1.64|3.53|2.75|
2020-07-13 19:11:30.272885|4.00|4.00|1.65|1.96|1.96|
2020-07-13 19:11:31.052530|4.00|4.00|1.67|0.78|1.57|
2020-07-13 19:11:31.832265|4.00|4.00|1.67|3.53|1.57|
2020-07-13 19:11:32.611508|4.00|4.00|1.66|1.57|2.75|
2020-07-13 19:11:33.391513|4.00|4.00|1.69|3.53|1.96|
2020-07-13 19:11:34.170560|4.00|4.00|1.65|1.96|2.35|
2020-07-13 19:11:34.950061|4.00|4.00|1.67|0.39|1.96|
2020-07-13 19:11:35.730056|4.00|4.00|1.70|3.53|0.39|
2020-07-13 19:11:36.629451|4.00|4.00|4.00|1.18|3.14|
2020-07-13 19:11:37.409279|4.00|4.00|1.70|3.14|3.53|
2020-07-13 19:11:38.059030|0.55|4.00|1.69|1.57|1.18|
2020-07-13 19:11:38.832526|4.00|4.00|0.59|3.53|1.96|
2020-07-13 19:11:39.611932|4.00|4.00|1.70|0.39|2.75|
2020-07-13 19:11:40.391946|4.00|4.00|1.69|1.57|1.96|
2020-07-13 19:11:41.171437|4.00|4.00|1.67|0.39|1.57|
2020-07-13 19:11:41.944907|4.00|4.00|0.63|2.35|0.00|
2020-07-13 19:11:42.718384|4.00|4.00|0.65|1.18|0.78|
2020-07-13 19:11:43.497534|4.00|4.00|1.65|0.78|0.39|
2020-07-13 19:11:44.277036|4.00|4.00|1.64|1.57|2.75|
2020-07-13 19:11:45.056395|4.00|4.00|1.66|2.75|0.00|
2020-07-13 19:11:45.835833|4.00|4.00|1.66|3.53|1.96|
2020-07-13 19:11:46.615362|4.00|4.00|1.67|2.75|0.78|
2020-07-13 19:11:47.394811|4.00|4.00|1.65|3.53|2.75|
2020-07-13 19:11:48.174815|4.00|4.00|1.67|2.35|3.14|
2020-07-13 19:11:48.954298|4.00|4.00|1.67|0.78|3.53|
2020-07-13 19:11:49.733847|4.00|4.00|1.67|3.53|3.14|
2020-07-13 19:11:50.513359|4.00|4.00|1.67|1.18|2.75|
2020-07-13 19:11:51.413065|4.00|4.00|4.00|0.39|0.78|
2020-07-13 19:11:52.312838|4.00|4.00|4.00|2.35|0.39|
2020-07-13 19:11:53.092261|4.00|4.00|1.67|2.75|2.35|
2020-07-13 19:11:53.868125|4.00|4.00|1.06|1.96|0.00|
2020-07-13 19:11:54.641516|4.00|4.00|0.62|1.57|1.96|
2020-07-13 19:11:55.541278|4.00|4.00|4.00|0.39|0.78|
2020-07-13 19:11:56.440832|4.00|4.00|4.00|1.18|2.75|
2020-07-13 19:11:57.340467|4.00|4.00|4.00|0.78|1.57|
2020-07-13 19:11:58.240299|4.00|4.00|4.00|0.39|3.14|
2020-07-13 19:11:59.140003|4.00|4.00|4.00|0.78|2.35|
2020-07-13 19:11:59.912248|4.00|4.00|0.43|0.00|1.18|
2020-07-13 19:12:00.811682|4.00|4.00|4.00|3.53|1.57|
2020-07-13 19:12:01.711338|4.00|4.00|4.00|3.53|2.35|
2020-07-13 19:12:02.610998|4.00|4.00|4.00|1.96|0.39|
2020-07-13 19:12:03.382808|4.00|4.00|0.33|1.18|0.78|
2020-07-13 19:12:04.026780|4.00|0.35|0.31|2.35|3.53|
2020-07-13 19:12:04.672549|4.00|0.44|0.45|0.00|0.00|
2020-07-13 19:12:05.318013|4.00|0.44|0.42|1.18|3.53|
2020-07-13 19:12:05.962647|4.00|0.37|0.37|1.96|1.18|
2020-07-13 19:12:06.607222|4.00|0.34|0.36|0.39|0.39|
2020-07-13 19:12:07.379444|4.00|0.34|4.00|0.78|2.35|
2020-07-13 19:12:08.279034|4.00|4.00|4.00|3.53|0.39|
2020-07-13 19:12:09.178882|4.00|4.00|4.00|3.53|0.00|
2020-07-13 19:12:10.078435|4.00|4.00|4.00|2.35|0.39|
2020-07-13 19:12:10.978151|4.00|4.00|4.00|2.75|1.18|
2020-07-13 19:12:11.877893|4.00|4.00|4.00|3.14|2.75|
2020-07-13 19:12:12.649113|4.00|4.00|0.29|0.00|1.18|
2020-07-13 19:12:13.548991|4.00|4.00|4.00|2.35|3.53|
2020-07-13 19:12:14.448694|4.00|4.00|4.00|0.39|1.57|
2020-07-13 19:12:15.348242|4.00|4.00|4.00|0.39|1.57|
2020-07-13 19:12:16.120066|4.00|4.00|0.34|2.35|0.39|
2020-07-13 19:12:16.891656|4.00|4.00|0.34|0.00|0.78|
2020-07-13 19:12:17.532620|4.00|0.07|0.01|1.57|0.00|
2020-07-13 19:12:18.040935|0.10|0.07|0.00|1.57|1.18|
2020-07-13 19:12:18.812996|4.00|0.28|4.00|0.39|2.75|
2020-07-13 19:12:19.457055|4.00|0.28|0.34|3.53|1.57|
2020-07-13 19:12:20.356573|4.00|4.00|4.00|2.75|0.00|
